Running Time:     ,Nodes Expanded:   ,Cost of Path:     ,Max Fringe Size:  ,Search Depth:     ,Fringe Size:      ,Max Search Depth: ,Search Method:    
10.40217399597168,95032,89580,60402,89581,60401,89581,DFS
0.7904579639434814,9047,8848,6634,8849,6633,8849,DFS
8.93291187286377,83097,78998,54321,78999,54320,78999,DFS
4.9710259437561035,49944,48355,34648,48356,34647,48356,DFS
0.37726593017578125,4409,4314,3231,4315,3230,4315,DFS
14.085391998291016,125525,111886,72387,111887,72386,111887,DFS
5.604737997055054,55158,53275,37931,53276,37930,53276,DFS
12.33788800239563,110500,101916,67300,101917,67299,101917,DFS
4.1267030239105225,41611,40380,29220,40381,29219,40383,DFS
13.773638010025024,121533,109695,71278,109696,71277,109696,DFS
10.072901010513306,91982,86792,58911,86793,58910,86793,DFS
11.397700071334839,102476,95586,63884,95587,63883,95587,DFS
11.10208797454834,100514,94329,63071,94330,63070,94330,DFS
14.86182713508606,126237,112271,72631,112272,72630,112272,DFS
12.646605968475342,112549,103500,68122,103501,68117,103515,DFS
8.056015968322754,75586,72338,50172,72339,50171,72339,DFS
14.458213090896606,126482,112478,72702,112479,72701,112479,DFS
0.07529711723327637,803,789,612,790,611,790,DFS
14.014724969863892,124215,111127,72049,111128,72042,111138,DFS
13.147647857666016,116836,106664,69783,106665,69782,106665,DFS
6.377798795700073,60996,58740,41615,58741,41614,58741,DFS
11.379325151443481,102014,95193,63670,95194,63669,95194,DFS
2.003941059112549,21328,20817,15464,20818,15463,20818,DFS
2.432219982147217,25834,25196,18576,25197,18575,25197,DFS
13.863138914108276,123467,110724,71828,110725,71827,110725,DFS
12.656651973724365,112107,103561,68061,103562,68060,103562,DFS
1.0274569988250732,11498,11240,8411,11241,8410,11241,DFS
2.3854291439056396,25036,24415,18021,24416,18020,24416,DFS
1.7396478652954102,18766,18320,13635,18321,13634,18321,DFS
12.61236310005188,112466,103627,68152,103628,68151,103630,DFS
7.032596826553345,67672,65047,45556,65048,45555,65048,DFS
11.883390188217163,106559,99195,65757,99196,65756,99196,DFS
3.7300469875335693,38658,37604,27330,37605,27329,37605,DFS
5.858134031295776,57467,55484,39448,55485,39447,55485,DFS
11.03817892074585,100133,94052,62924,94053,62922,94059,DFS
0.4564230442047119,5315,5203,3922,5204,3921,5204,DFS
6.365716934204102,61272,58996,41776,58997,41775,58997,DFS
5.265653133392334,52359,50665,36251,50666,36250,50666,DFS
0.39126014709472656,4523,4429,3330,4430,3329,4430,DFS
12.816488981246948,112829,104175,68406,104176,68405,104176,DFS
2.0148818492889404,21595,21073,15633,21074,15632,21074,DFS
12.412153959274292,110414,101848,67271,101849,67270,101849,DFS
9.670223951339722,88992,84486,57427,84487,57426,84487,DFS
7.969134092330933,75338,72104,50033,72105,50032,72105,DFS
9.885500192642212,90351,85676,58115,85677,58114,85677,DFS
11.45260214805603,103528,96739,64416,96740,64415,96740,DFS
13.829259872436523,121631,109731,71344,109732,71343,109732,DFS
13.807017087936401,122836,110398,71652,110399,71651,110399,DFS
0.1541149616241455,1796,1760,1338,1761,1337,1761,DFS
10.566030979156494,95468,90071,60650,90072,60649,90072,DFS
6.160213232040405,59855,57690,40890,57691,40889,57691,DFS
14.19905710220337,125616,111855,72427,111856,72426,111858,DFS
2.1748859882354736,23185,22613,16735,22614,16734,22614,DFS
6.672538995742798,63948,61488,43368,61489,43367,61489,DFS
7.7055909633636475,73288,70238,48831,70239,48830,70239,DFS
4.260115146636963,43054,41782,30162,41783,30161,41783,DFS
5.8145530223846436,56826,54998,39170,54999,39169,54999,DFS
6.7232561111450195,64788,62447,43956,62448,43955,62448,DFS
1.2069928646087646,13232,12937,9657,12938,9656,12938,DFS
4.733342170715332,47047,45605,32786,45606,32785,45606,DFS
11.322155952453613,101741,94956,63540,94957,63539,94957,DFS
9.216644048690796,85084,80826,55416,80827,55415,80827,DFS
12.909532070159912,114556,105006,68923,105007,68922,105007,DFS
13.033338069915771,115437,105652,69264,105653,69263,105653,DFS
0.0373690128326416,455,447,350,448,349,448,DFS
8.666298151016235,80486,76620,52842,76621,52841,76621,DFS
7.334225177764893,69649,66977,46813,66978,46812,66978,DFS
0.2308800220489502,2681,2627,1990,2628,1989,2628,DFS
5.481194019317627,53930,52150,37247,52151,37246,52151,DFS
9.073477983474731,83910,79853,54619,79854,54618,79854,DFS
3.989103078842163,40389,39279,28491,39280,28490,39280,DFS
1.2525808811187744,13739,13434,10013,13435,10012,13435,DFS
5.148836135864258,50865,49240,35249,49241,35248,49241,DFS
5.305193901062012,52375,50637,36155,50638,36154,50638,DFS
5.591701984405518,54741,53031,37886,53032,37885,53032,DFS
0.11002707481384277,1226,1201,915,1202,914,1202,DFS
0.16807889938354492,1955,1918,1464,1919,1463,1919,DFS
7.292184114456177,69628,66844,46693,66845,46692,66845,DFS
4.05708909034729,41593,40382,29211,40383,29210,40383,DFS
8.44500184059143,78602,75132,51753,75133,51752,75133,DFS
2.17405104637146,23269,22696,16800,22697,16799,22697,DFS
1.5077168941497803,16658,16274,12040,16275,12039,16275,DFS
15.681252002716064,142216,112677,73879,112678,72824,114822,DFS
9.537964105606079,87517,83016,56499,83017,56498,83017,DFS
3.638062000274658,37724,36686,26684,36687,26683,36687,DFS
4.109194993972778,41907,40758,29535,40759,29534,40759,DFS
7.132313013076782,68387,65615,46045,65616,46044,65616,DFS
1.7759919166564941,19378,18915,14059,18916,14058,18916,DFS
3.37465500831604,34915,33988,24780,33989,24779,33989,DFS
1.2358109951019287,13376,13080,9759,13081,9758,13081,DFS
0.6473751068115234,7433,7274,5458,7275,5457,7275,DFS
9.997833013534546,92052,86852,58944,86853,58943,86853,DFS
10.795989036560059,98215,92459,61991,92460,61990,92460,DFS
14.858321905136108,132080,113934,73372,113935,73367,113943,DFS
5.314280986785889,52302,50609,36209,50610,36208,50610,DFS
6.135299921035767,60074,57943,40999,57944,40998,57944,DFS
10.052042961120605,91869,86856,58756,86857,58755,86857,DFS
1.3836240768432617,15049,14699,10970,14700,10969,14700,DFS
0.25168299674987793,2891,2834,2137,2835,2136,2835,DFS
13.506298065185547,119910,108869,70858,108870,70857,108870,DFS
1.0240740776062012,11534,11282,8453,11283,8452,11283,DFS
1.7586021423339844,18889,18440,13714,18441,13713,18441,DFS
12.075944900512695,105123,98045,65134,98046,65133,98046,DFS
13.50222396850586,121854,109925,71396,109926,71395,109926,DFS
10.28380799293518,94604,89315,60208,89316,60207,89316,DFS
1.1086740493774414,12188,11923,8930,11924,8929,11924,DFS
3.3100430965423584,34477,33562,24519,33563,24518,33563,DFS
0.6427819728851318,7175,7025,5296,7026,5295,7026,DFS
10.656290054321289,96487,90575,61117,90576,61116,90576,DFS
10.765537023544312,98015,92123,61828,92124,61827,92124,DFS
14.70407509803772,130182,113596,73218,113597,73215,113599,DFS
4.6023290157318115,46491,45052,32398,45053,32397,45053,DFS
4.939248085021973,49434,47875,34328,47876,34327,47876,DFS
14.115145206451416,125011,111465,72224,111466,72223,111466,DFS
10.527824878692627,96081,90610,60963,90611,60962,90611,DFS
1.2899250984191895,14053,13735,10275,13736,10274,13736,DFS
6.868474006652832,66331,63783,44722,63784,44721,63784,DFS
9.86946702003479,91508,86411,58706,86412,58705,86412,DFS
5.536078214645386,54972,53094,37807,53095,37806,53095,DFS
0.26955699920654297,3023,2963,2229,2964,2228,2964,DFS
7.714152097702026,73350,70290,48865,70291,48864,70291,DFS
2.6184120178222656,27403,26722,19698,26723,19697,26723,DFS
11.725920915603638,102187,95336,63747,95337,63746,95337,DFS
8.129195928573608,76166,72877,50480,72878,50479,72878,DFS
3.0164968967437744,31453,30657,22485,30658,22484,30658,DFS
4.513808012008667,45525,44119,31774,44120,31773,44120,DFS
0.0030329227447509766,1,1,3,2,2,2,AST
3.409385681152344e-05,0,0,0,1,0,1,AST
2.288818359375e-05,0,0,0,1,0,1,AST
0.0005471706390380859,2,2,5,3,4,3,AST
1.71661376953125e-05,0,0,0,1,0,1,AST
1.5974044799804688e-05,0,0,0,1,0,1,AST
0.0006740093231201172,4,4,6,5,5,5,AST
1.6927719116210938e-05,0,0,0,1,0,1,AST
0.0001838207244873047,1,1,3,2,2,2,AST
0.0004658699035644531,3,3,4,4,3,4,AST
0.0002930164337158203,2,2,3,3,2,3,AST
0.0006539821624755859,4,4,6,5,5,5,AST
0.00040912628173828125,2,2,5,3,4,3,AST
0.0005438327789306641,3,3,6,4,5,4,AST
0.0017480850219726562,12,8,12,9,11,9,AST
0.00039887428283691406,3,3,4,4,3,4,AST
0.0005719661712646484,4,4,6,5,5,5,AST
0.0006430149078369141,5,5,5,6,4,6,AST
0.0002579689025878906,2,2,3,3,2,3,AST
0.0005350112915039062,4,4,6,5,5,5,AST
0.00022912025451660156,2,2,3,3,2,3,AST
0.00045609474182128906,4,4,4,5,3,5,AST
0.003159046173095703,27,11,23,12,22,12,AST
0.0006299018859863281,6,6,7,7,6,7,AST
0.0011849403381347656,11,6,14,7,13,7,AST
0.00043892860412597656,4,4,6,5,5,5,AST
0.00061798095703125,6,5,7,6,6,6,AST
0.0004248619079589844,4,4,6,5,5,5,AST
0.0005009174346923828,5,5,5,6,4,6,AST
0.0003578662872314453,3,3,6,4,5,4,AST
0.0002949237823486328,3,3,4,4,3,4,AST
0.0006120204925537109,6,6,7,7,6,7,AST
0.0005338191986083984,5,5,7,6,6,6,AST
0.000431060791015625,4,4,6,5,5,5,AST
0.0005719661712646484,4,4,6,5,5,5,AST
0.0006890296936035156,6,6,7,7,6,7,AST
0.00045108795166015625,4,4,6,5,5,5,AST
0.00035500526428222656,3,3,6,4,5,4,AST
0.0008339881896972656,8,6,10,7,9,7,AST
0.0020999908447265625,20,11,14,12,13,12,AST
0.0019140243530273438,19,10,18,11,17,11,AST
0.0004458427429199219,4,4,6,5,5,5,AST
0.0049648284912109375,47,12,36,13,35,13,AST
0.0003008842468261719,3,3,4,4,3,4,AST
0.0004258155822753906,4,4,6,5,5,5,AST
0.00042891502380371094,4,4,6,5,5,5,AST
0.0001220703125,1,1,3,2,2,2,AST
0.005076169967651367,51,13,36,14,35,14,AST
0.00044083595275878906,4,4,6,5,5,5,AST
0.0006270408630371094,6,6,7,7,6,7,AST
0.002016782760620117,6,6,7,7,6,7,AST
0.0075609683990478516,73,14,58,15,57,15,AST
0.0008001327514648438,8,8,8,9,7,9,AST
0.0030210018157958984,29,12,24,13,23,13,AST
0.0010900497436523438,9,7,11,8,10,8,AST
0.0009138584136962891,9,8,10,9,9,9,AST
0.0010280609130859375,10,8,11,9,10,9,AST
0.0005388259887695312,5,5,7,6,6,6,AST
0.002131938934326172,22,13,18,14,17,14,AST
0.008234977722167969,82,17,60,18,59,18,AST
0.0008740425109863281,9,8,8,9,7,9,AST
0.002017974853515625,16,10,16,11,15,11,AST
0.0010199546813964844,10,10,9,11,8,11,AST
0.019350051879882812,194,20,126,21,125,21,AST
0.00043320655822753906,4,4,6,5,5,5,AST
0.015982866287231445,131,15,92,16,91,16,AST
0.007739067077636719,69,12,46,13,45,13,AST
0.008851051330566406,89,16,59,17,58,17,AST
0.020219087600708008,207,17,135,18,134,18,AST
0.10891222953796387,1041,22,610,23,609,23,AST
0.0008020401000976562,8,8,8,9,7,9,AST
0.014200925827026367,110,16,71,17,70,17,AST
0.002630949020385742,20,10,18,11,17,11,AST
0.0007939338684082031,6,6,7,7,6,7,AST
0.0011019706726074219,10,10,7,11,6,11,AST
0.0006041526794433594,6,6,5,7,4,7,AST
0.004312038421630859,44,16,33,17,32,17,AST
0.005184173583984375,50,13,37,14,36,14,AST
0.00950002670288086,99,15,65,16,64,16,AST
0.0007069110870361328,7,6,8,7,7,7,AST
0.0002548694610595703,2,2,5,3,4,3,AST
0.00308990478515625,29,12,23,13,22,13,AST
0.0056650638580322266,56,15,41,16,40,16,AST
0.00012302398681640625,1,1,3,2,2,2,AST
0.0073451995849609375,73,14,54,15,53,15,AST
0.0023970603942871094,25,12,19,13,18,13,AST
0.022226810455322266,221,18,132,19,131,19,AST
0.0010480880737304688,10,8,11,9,10,9,AST
0.0008778572082519531,8,8,8,9,7,9,AST
0.02510809898376465,254,18,162,19,161,19,AST
0.01923394203186035,196,16,128,17,127,17,AST
0.0699920654296875,698,21,448,22,446,22,AST
0.002744913101196289,27,13,23,14,22,14,AST
0.0006208419799804688,6,6,7,7,6,7,AST
0.004722118377685547,46,13,35,14,34,14,AST
0.02603316307067871,265,19,171,20,170,20,AST
0.005962848663330078,58,15,41,16,40,16,AST
0.006597042083740234,66,16,49,17,48,17,AST
0.042732954025268555,425,20,277,21,276,21,AST
0.003910064697265625,29,15,22,16,21,16,AST
0.033698081970214844,347,19,212,20,211,20,AST
0.02926015853881836,279,17,176,18,175,18,AST
0.041027069091796875,417,19,265,20,264,20,AST
0.060060977935791016,496,20,303,21,302,21,AST
0.002994060516357422,27,12,23,13,22,13,AST
0.04419589042663574,426,20,259,21,258,21,AST
0.012007951736450195,115,16,83,17,82,17,AST
0.08899617195129395,854,22,521,23,520,23,AST
0.10337281227111816,997,22,601,23,600,23,AST
0.004823923110961914,47,14,33,15,32,15,AST
0.024872779846191406,250,16,164,17,163,17,AST
0.0010809898376464844,11,10,9,11,8,11,AST
0.03299307823181152,331,19,207,20,206,20,AST
0.024003982543945312,242,16,164,17,163,17,AST
0.042488813400268555,431,20,280,21,279,21,AST
0.007411003112792969,73,14,58,15,57,15,AST
0.11018610000610352,1079,22,645,23,644,23,AST
0.0013251304626464844,13,12,12,13,11,13,AST
0.0007238388061523438,7,6,8,7,7,7,AST
0.10132408142089844,810,21,511,22,510,22,AST
0.02723217010498047,281,19,174,20,173,20,AST
0.08165502548217773,827,22,502,23,500,23,AST
0.0008590221405029297,8,8,8,9,7,9,AST
0.049636125564575195,501,19,320,20,310,20,AST
0.025806903839111328,218,17,143,18,142,18,AST
0.04940986633300781,510,19,324,20,323,20,AST
0.047022104263305664,476,21,279,22,278,22,AST
0.0006310939788818359,5,5,7,6,6,6,AST
0.0023810863494873047,24,11,21,12,20,12,AST
0.1489551067352295,1393,23,805,24,804,24,AST
0.07237410545349121,731,20,452,21,451,21,AST
0.02129197120666504,215,17,149,18,148,18,AST
0.015433073043823242,152,17,102,18,101,18,AST
0.00985097885131836,98,14,70,15,69,15,AST
0.014577150344848633,146,16,103,17,102,17,AST
0.015662193298339844,116,14,79,15,76,15,AST
0.01754307746887207,169,17,113,18,112,18,AST
0.09130501747131348,920,20,564,21,563,21,AST
0.020522117614746094,194,16,131,17,130,17,AST
0.052342891693115234,538,19,330,20,329,20,AST
0.0029740333557128906,30,12,24,13,23,13,AST
0.5475940704345703,5186,27,2892,28,2891,28,AST
0.014766931533813477,150,16,96,17,95,17,AST
0.04280495643615723,368,19,227,20,226,20,AST
0.002315998077392578,16,9,16,10,15,10,AST
0.013143062591552734,121,16,82,17,81,17,AST
0.3583848476409912,3541,27,1956,28,1955,28,AST
0.17546391487121582,1665,21,999,22,998,22,AST
0.0012018680572509766,11,10,11,11,10,11,AST
0.08253812789916992,815,22,492,23,491,23,AST
0.13823390007019043,1373,21,840,22,839,22,AST
0.0023720264434814453,23,10,21,11,20,11,AST
0.07889699935913086,762,20,466,21,465,21,AST
0.017344951629638672,166,16,115,17,114,17,AST
0.008292198181152344,82,14,54,15,53,15,AST
0.010423898696899414,107,14,73,15,72,15,AST
0.009763002395629883,64,15,47,16,46,16,AST
0.020692110061645508,201,20,134,21,133,21,AST
0.030985116958618164,314,19,187,20,186,20,AST
0.44349002838134766,4058,25,2291,26,2290,26,AST
0.08530998229980469,863,24,502,25,501,25,AST
0.017194032669067383,170,18,112,19,111,19,AST
0.011858940124511719,116,16,81,17,80,17,AST
0.0052220821380615234,54,12,36,13,35,13,AST
0.03676295280456543,368,20,227,21,226,21,AST
0.06921982765197754,646,20,393,21,392,21,AST
0.027191877365112305,269,19,172,20,171,20,AST
0.21257376670837402,2137,22,1262,23,1261,23,AST
0.004153013229370117,40,12,32,13,31,13,AST
0.08588194847106934,763,21,470,22,469,22,AST
0.021426916122436523,208,17,127,18,126,18,AST
0.05978894233703613,508,19,308,20,307,20,AST
0.03934788703918457,386,18,241,19,240,19,AST
0.48922204971313477,4632,26,2573,27,2572,27,AST
0.006927013397216797,72,16,47,17,46,17,AST
0.012208938598632812,123,15,80,16,79,16,AST
0.018684864044189453,191,16,120,17,119,17,AST
0.006842851638793945,68,19,45,20,44,20,AST
0.5856010913848877,5585,25,3034,26,3033,26,AST
0.04114699363708496,398,18,253,19,252,19,AST
0.011115074157714844,91,16,62,17,61,17,AST
0.06373095512390137,573,20,353,21,350,21,AST
0.03125882148742676,308,18,188,19,187,19,AST
0.2438340187072754,2155,24,1286,25,1285,25,AST
0.009670019149780273,78,16,53,17,52,17,AST
0.23304295539855957,2277,25,1290,26,1289,26,AST
0.09691190719604492,972,21,584,22,583,22,AST
0.05132293701171875,512,23,314,24,313,24,AST
0.20574402809143066,1940,24,1121,25,1120,25,AST
0.018395185470581055,158,18,103,19,102,19,AST
0.15383291244506836,1439,23,830,24,829,24,AST
0.17173409461975098,1682,23,991,24,990,24,AST
0.06300187110900879,609,22,360,23,359,23,AST
0.020526885986328125,185,17,124,18,123,18,AST
0.021550893783569336,205,17,144,18,143,18,AST
0.006517171859741211,67,15,48,16,47,16,AST
0.22084307670593262,1955,23,1161,24,1159,24,AST
0.021275043487548828,210,18,139,19,138,19,AST
0.11044716835021973,1025,23,587,24,586,24,AST
0.1837770938873291,1742,24,998,25,997,25,AST
0.12166881561279297,1170,22,695,23,694,23,AST
0.024260997772216797,244,21,152,22,151,22,AST
0.014325141906738281,142,15,95,16,94,16,AST
0.14108896255493164,1410,22,869,23,868,23,AST
0.0806128978729248,799,22,506,23,505,23,AST
0.10753107070922852,1037,22,636,23,635,23,AST
0.02931499481201172,250,18,168,19,167,19,AST
0.18088817596435547,1505,22,915,23,914,23,AST
0.06484317779541016,600,21,366,22,365,22,AST
0.8462519645690918,8009,27,4342,28,4340,28,AST
0.689612865447998,6326,28,3386,29,3385,29,AST
0.019470930099487305,157,20,102,21,101,21,AST
0.8567202091217041,8118,28,4354,29,4353,29,AST
0.06004691123962402,604,19,383,20,382,20,AST
0.05011487007141113,513,21,306,22,304,22,AST
0.005146980285644531,45,16,32,17,31,17,AST
0.11776280403137207,1184,25,676,26,675,26,AST
0.15644621849060059,1549,23,905,24,904,24,AST
0.05042886734008789,504,23,284,24,283,24,AST
0.006501913070678711,65,13,47,14,46,14,AST
0.009536981582641602,95,17,67,18,66,18,AST
0.08902502059936523,848,20,500,21,499,21,AST
0.0882258415222168,813,20,504,21,503,21,AST
0.21923613548278809,2133,23,1268,24,1267,24,AST
0.07524895668029785,745,22,447,23,446,23,AST
0.26949501037597656,2277,24,1340,25,1339,25,AST
0.012773990631103516,129,16,89,17,88,17,AST
0.09240484237670898,922,20,563,21,562,21,AST
0.11820793151855469,1176,21,736,22,735,22,AST
0.21816492080688477,2067,23,1203,24,1202,24,AST
0.022204875946044922,205,18,135,19,134,19,AST
0.007467031478881836,67,18,49,19,48,19,AST
0.00457000732421875,44,16,30,17,29,17,AST
0.039587974548339844,400,20,241,21,240,21,AST
0.06261086463928223,590,19,365,20,364,20,AST
0.028282880783081055,283,18,172,19,171,19,AST
0.011262893676757812,109,15,82,16,81,16,AST
0.12591290473937988,1231,23,734,24,733,24,AST
0.08111882209777832,732,21,445,22,444,22,AST
0.012428045272827148,122,15,89,16,88,16,AST
0.006446123123168945,64,13,49,14,48,14,AST
0.04619002342224121,460,20,284,21,283,21,AST
0.0006668567657470703,6,5,7,6,6,6,AST
0.06939196586608887,647,18,423,19,422,19,AST
0.009814023971557617,90,22,55,23,54,23,AST
0.02747797966003418,280,17,179,18,178,18,AST
0.07014012336730957,663,19,400,20,399,20,AST
0.013253927230834961,133,20,83,21,82,21,AST
0.21955513954162598,1931,24,1107,25,1103,25,AST
0.04933309555053711,483,21,301,22,300,22,AST
0.015963077545166016,155,18,105,19,104,19,AST
0.09662890434265137,863,22,529,23,528,23,AST
0.5234880447387695,4961,26,2783,27,2782,27,AST
0.01493692398071289,146,16,92,17,91,17,AST
0.15603089332580566,1445,21,872,22,871,22,AST
0.01849079132080078,155,15,112,16,111,16,AST
0.20140790939331055,1803,23,1049,24,1048,24,AST
0.052349090576171875,435,20,273,21,272,21,AST
0.24051308631896973,2358,23,1383,24,1382,24,AST
0.2163710594177246,2063,23,1178,24,1177,24,AST
0.19794106483459473,1878,23,1106,24,1105,24,AST
0.0475311279296875,474,20,300,21,299,21,AST
0.007979154586791992,78,16,54,17,53,17,AST
0.049928903579711914,494,20,302,21,301,21,AST
0.05156397819519043,518,20,315,21,314,21,AST
0.09036993980407715,901,22,528,23,527,23,AST
0.5724701881408691,5269,25,2905,26,2904,26,AST
0.14342713356018066,1459,22,875,23,874,23,AST
0.1335160732269287,1263,22,736,23,735,23,AST
0.002391815185546875,24,12,21,13,20,13,AST
0.07164502143859863,670,23,392,24,391,24,AST
0.03631281852722168,363,20,232,21,231,21,AST
0.012609004974365234,122,18,83,19,82,19,AST
0.2942390441894531,2801,25,1604,26,1603,26,AST
0.06630396842956543,654,21,401,22,400,22,AST
0.6785809993743896,6398,28,3530,29,3529,29,AST
0.12730002403259277,1005,21,584,22,582,22,AST
0.2704439163208008,2605,24,1508,25,1506,25,AST
0.1197059154510498,1099,21,676,22,675,22,AST
0.032382965087890625,318,18,201,19,200,19,AST
0.30185699462890625,2749,24,1574,25,1573,25,AST
0.02233290672302246,223,17,147,18,146,18,AST
0.019938945770263672,194,21,113,22,112,22,AST
0.07493400573730469,735,22,451,23,450,23,AST
0.07873201370239258,796,21,483,22,482,22,AST
0.07025289535522461,587,21,355,22,354,22,AST
0.008066177368164062,81,17,56,18,55,18,AST
0.05472397804260254,522,23,312,24,311,24,AST
0.03454780578613281,352,18,213,19,210,19,AST
0.8135669231414795,7607,27,4075,28,4074,28,AST
0.08248186111450195,712,22,432,23,431,23,AST
0.04676198959350586,462,20,275,21,274,21,AST
0.012608051300048828,129,17,80,18,79,18,AST
0.015762805938720703,160,15,109,16,108,16,AST
0.020310163497924805,209,16,136,17,135,17,AST
0.08680295944213867,855,23,509,24,508,24,AST
0.7586770057678223,7061,26,3816,27,3813,27,AST
0.16225194931030273,1490,24,858,25,856,25,AST
0.20848512649536133,2025,25,1174,26,1173,26,AST
0.03173398971557617,286,19,185,20,184,20,AST
0.018990039825439453,179,18,115,19,114,19,AST
0.05717897415161133,582,19,341,20,340,20,AST
0.13487696647644043,1300,21,792,22,791,22,AST
0.18951201438903809,1797,24,1024,25,1023,25,AST
0.0006270408630371094,6,5,7,6,6,6,AST
0.11974596977233887,1167,23,666,24,665,24,AST
0.2101759910583496,1960,23,1140,24,1139,24,AST
0.017397165298461914,172,19,114,20,113,20,AST
0.06465601921081543,319,21,191,22,190,22,AST
0.08367609977722168,802,21,497,22,496,22,AST
0.21902704238891602,2099,25,1234,26,1233,26,AST
0.02709794044494629,255,17,177,18,176,18,AST
0.23928308486938477,2281,24,1309,25,1308,25,AST
0.002660989761352539,24,14,19,15,18,15,AST
0.21986889839172363,2115,23,1266,24,1264,24,AST
0.32449793815612793,3071,25,1755,26,1753,26,AST
0.006146907806396484,58,17,42,18,41,18,AST
0.09135699272155762,704,20,424,21,423,21,AST
0.23423004150390625,2290,25,1305,26,1304,26,AST
0.0644228458404541,642,20,398,21,397,21,AST
0.7914199829101562,7501,27,4113,28,4112,28,AST
0.5546050071716309,4906,25,2780,26,2779,26,AST
0.01028895378112793,79,15,52,16,51,16,AST
0.03861093521118164,382,20,253,21,252,21,AST
0.015378952026367188,156,18,106,19,105,19,AST
0.18817806243896484,1812,22,1049,23,1048,23,AST
0.06273698806762695,587,22,333,23,332,23,AST
0.2991321086883545,2942,24,1655,25,1654,25,AST
0.18320298194885254,1498,22,900,23,898,23,AST
0.21342110633850098,1971,24,1176,25,1175,25,AST
0.026283979415893555,269,19,172,20,171,20,AST
0.1107780933380127,1080,23,633,24,631,24,AST
0.029309988021850586,281,21,175,22,174,22,AST
0.08428311347961426,825,22,493,23,492,23,AST
0.053874969482421875,507,20,306,21,305,21,AST
0.19963502883911133,1909,22,1120,23,1119,23,AST
0.050208091735839844,508,21,305,22,304,22,AST
0.0063779354095458984,62,16,46,17,45,17,AST
0.48029613494873047,4435,26,2502,27,2501,27,AST
0.07146406173706055,669,22,410,23,409,23,AST
0.03512382507324219,350,17,227,18,226,18,AST
0.015177011489868164,146,18,97,19,96,19,AST
0.21374297142028809,2165,24,1235,25,1233,25,AST
0.6633520126342773,6373,27,3394,28,3393,28,AST
0.05040383338928223,464,19,294,20,293,20,AST
0.4088480472564697,3533,25,2004,26,2002,26,AST
0.058209896087646484,556,20,335,21,334,21,AST
0.8234610557556152,7853,27,4236,28,4235,28,AST
0.36360907554626465,3418,23,1981,24,1978,24,AST
0.04613614082336426,420,21,270,22,268,22,AST
0.011934041976928711,102,15,71,16,70,16,AST
0.008533000946044922,56,13,40,14,39,14,AST
0.20200300216674805,1886,22,1147,23,1146,23,AST
0.21900296211242676,2049,26,1130,27,1129,27,AST
0.028522968292236328,286,19,174,20,173,20,AST
0.05347800254821777,539,20,337,21,336,21,AST
0.041162967681884766,364,20,212,21,211,21,AST
0.013464927673339844,115,16,76,17,75,17,AST
0.016230106353759766,143,17,94,18,93,18,AST
0.2795979976654053,2384,24,1336,25,1330,25,AST
0.26761412620544434,2545,24,1446,25,1445,25,AST
0.005753993988037109,56,15,39,16,38,16,AST
0.056617021560668945,566,21,342,22,341,22,AST
0.07155585289001465,734,22,411,23,410,23,AST
0.04271697998046875,398,19,249,20,248,20,AST
0.2337360382080078,2270,23,1313,24,1312,24,AST
0.26276683807373047,2521,24,1466,25,1465,25,AST
0.1003420352935791,964,21,566,22,565,22,AST
0.20689797401428223,1697,24,963,25,962,25,AST
0.11016392707824707,1074,22,684,23,683,23,AST
0.1081080436706543,1093,23,632,24,631,24,AST
0.05234694480895996,511,24,298,25,297,25,AST
0.014667987823486328,148,16,102,17,101,17,AST
0.28177309036254883,2723,25,1554,26,1553,26,AST
0.02851104736328125,288,20,197,21,196,21,AST
0.2769439220428467,2720,25,1529,26,1528,26,AST
0.0634009838104248,642,20,375,21,373,21,AST
0.12833189964294434,1111,21,696,22,695,22,AST
0.07394289970397949,534,20,325,21,324,21,AST
0.09489607810974121,947,22,581,23,580,23,AST
0.022533893585205078,187,18,118,19,117,19,AST
0.015948057174682617,158,15,118,16,116,16,AST
0.3582479953765869,3470,26,1962,27,1960,27,AST
0.2168891429901123,2155,27,1157,28,1156,28,AST
0.23141002655029297,2092,24,1259,25,1258,25,AST
0.18300199508666992,1776,25,1002,26,1001,26,AST
0.09159111976623535,660,23,385,24,384,24,AST
0.04586005210876465,431,20,265,21,264,21,AST
0.029941082000732422,296,20,191,21,190,21,AST
0.18294501304626465,1771,24,999,25,998,25,AST
0.18173813819885254,1683,25,989,26,988,26,AST
0.08266091346740723,779,20,485,21,484,21,AST
0.12693095207214355,1100,22,668,23,667,23,AST
0.10858798027038574,1032,22,617,23,616,23,AST
0.217681884765625,2153,25,1249,26,1247,26,AST
0.15437006950378418,1336,22,800,23,799,23,AST
0.03104400634765625,312,20,211,21,210,21,AST
0.13184595108032227,1320,22,799,23,798,23,AST
0.023590087890625,238,17,152,18,151,18,AST
0.38631606101989746,3604,25,2053,26,2052,26,AST
0.10106515884399414,922,20,563,21,562,21,AST
0.2237410545349121,2137,24,1214,25,1211,25,AST
0.04963493347167969,497,23,309,24,308,24,AST
0.08202505111694336,819,21,484,22,483,22,AST
0.03424787521362305,341,22,210,23,209,23,AST
0.1658339500427246,1438,23,829,24,828,24,AST
0.04763197898864746,483,20,285,21,284,21,AST
0.012434005737304688,128,17,82,18,81,18,AST
